File: drive/output/derived/org_outcomes_practices/org_outcomes/david26694___pytest-slow-last.parquet

MD5 hash: fa03181bd47f009f7151f08329bf2828

Keys: time_period 

                                           type  count                 mean                  min                  25%                  50%                  75%                  max          std
time_period                      datetime64[ns]      6  2023-10-01 08:00:00  2022-07-01 00:00:00  2023-02-15 06:00:00  2023-10-01 00:00:00  2024-05-16 12:00:00  2025-01-01 00:00:00             
pull_request_merged                     float64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0             
pull_request_opened                     float64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0             
num_downloads                             int64      6               8966.0               1393.0              1950.25               3583.5              5707.25              37415.0  14050.60961
overall_new_release_count               float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0             
major_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
minor_new_release_count                 float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
patch_new_release_count                 float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
other_new_release_count                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
major_minor_release_count               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
major_minor_patch_release_count         float64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0             

