repo_name,time_period,prs_opened,commits,commit_additions,commit_deletions,commit_changes_total,commit_files_changed_count,pr_commits,pr_commit_additions,pr_commit_deletions,pr_commit_changes_total,pr_commit_files_changed_count,push_commits,push_commit_additions,push_commit_deletions,push_commit_changes_total,push_commit_files_changed_count,commits_lt100,commit_additions_lt100,commit_deletions_lt100,commit_changes_total_lt100,commit_files_changed_count_lt100,push_commits_lt100,push_commit_additions_lt100,push_commit_deletions_lt100,push_commit_changes_total_lt100,push_commit_files_changed_count_lt100,pr_commits_lt100,pr_commit_additions_lt100,pr_commit_deletions_lt100,pr_commit_changes_total_lt100,pr_commit_files_changed_count_lt100,comments,issue_comments,pr_comments,own_issue_comments,helping_issue_comments,own_pr_comments,helping_pr_comments,linked_pr_issue_comments,issues_opened,issues_opened_with_linked_pr,pr_reviews,pr_review_comments,prs_merged,issues_closed,first_period,final_period,closed_issue,closed_in_30_days,closed_in_60_days,closed_in_90_days,closed_in_180_days,closed_in_360_days,prs_closed_unmerged,p_prs_closed_unmerged,p_prs_merged,p_review_state_commented,p_review_state_approved,p_review_state_changes_requested,p_prs_merged_30d,p_prs_merged_60d,p_prs_merged_90d,p_prs_merged_180d,p_prs_merged_360d,prs_closed,p_prs_closed,mean_pr_reviews,time_index,departed_actor_id,last_pre_period,treatment_period,abandoned_date,treated_project,treatment,treatment_group,total_important,total_nodes,mean_cluster_overlap,avg_clusters_per_node,pct_nodes_one_cluster,HHI_normalized_degree,HHI_individual_coverage,HHI_individual_coverage_cluster,normalized_degree,imp_to_other_avg_edge_weight,important,imp_to_other_perc_10,imp_to_other_perc_25,imp_to_other_perc_50,imp_to_other_perc_75,imp_to_other_perc_90,imp_to_imp_avg_edge_weight,imp_to_imp_perc_10,imp_to_imp_perc_25,imp_to_imp_perc_50,imp_to_imp_perc_75,imp_to_imp_perc_90,individual_node_coverage,individual_coverage_cluster,overall_overlap,weighted_overall_overlap,prop_important,total_downloads,total_downloads_one_project,total_downloads_rel,total_downloads_one_project_rel,overall_new_release_count,major_new_release_count,minor_new_release_count,patch_new_release_count,other_new_release_count,major_minor_release_count,major_minor_patch_release_count,overall_score,overall_increase,overall_decrease,overall_stable,vulnerabilities_score
HypothesisWorks/hypothesis,2018-01-01,59,341,146022,14245,160267,2155,173,125942,8815,134757,1265,168,20080,5430,25510,890,338,26228,13086,39314,1329,167,14418,4271,18689,750,171,11810,8815,20625,579,483,226,257,77,149,125,132,366,143,186,0,261,70,56,2018-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,7,16239342,2020-07-01,2021-01-01,,1,0,13,2,49,50.8474576271187,1.32608695652174,67.3913043478261,0.559258263907552,0.559258263907552,0.559258263907552,0.0208333333333333,0,FALSE,0,0,0,0,0,4,4,4,4,4,4,,,,,0.0408163265306122,,,0,,80,0,21,59,0,21,80,7.82307692307692,0,0,1,8.65384615384615
HypothesisWorks/hypothesis,2018-07-01,141,754,60465,32324,92789,3216,322,31062,19911,50973,1321,432,29403,12413,41816,1895,751,30273,15418,45691,2445,431,21232,10899,32131,1708,320,9041,4519,13560,737,885,521,364,168,353,175,189,599,304,341,0,368,168,139,2018-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,8,16239342,2020-07-01,2021-01-01,,1,0,13,2,99,46.1538461538462,1.29347826086957,70.6521739130435,0.599180848810112,0.599180848810113,0.599180848810112,0.0306122448979592,1,FALSE,1,1,1,1,1,5.5,1.9,3.25,5.5,7.75,9.1,,,,,0.0202020202020202,0.000234049548938147,0.000242718836906529,2.34031542675155e-05,2.34671359012207e-05,120,0,20,100,0,20,120,6.8,0,1,0,5
HypothesisWorks/hypothesis,2019-01-01,154,878,51970,41297,93267,5359,445,19569,14117,33686,1997,433,32401,27180,59581,3362,866,39272,29442,68714,2842,427,21324,16935,38259,1817,439,17948,12507,30455,1025,739,335,404,125,210,220,184,499,188,252,0,495,174,93,2018-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,9,16239342,2020-07-01,2021-01-01,,1,0,13,2,76,30.952380952381,1.17808219178082,82.1917808219178,0.66901027582477,0.66901027582477,0.66901027582477,0.0133333333333333,0,FALSE,0,0,0,0,0,29,29,29,29,29,29,,,,,0.0263157894736842,0.000222444652152707,0.000230319287884473,4.60284255238561e-05,4.61542621452034e-05,122,1,27,94,0,28,122,6.8,0,0,1,5
HypothesisWorks/hypothesis,2019-07-01,156,958,93508,65489,158997,4114,525,53418,45847,99265,1645,433,40090,19642,59732,2469,940,64162,39591,103753,3614,431,33858,16810,50668,2267,509,30304,22781,53085,1347,665,327,338,127,200,184,154,429,160,214,0,452,168,85,2018-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,10,16239342,2020-07-01,2021-01-01,,1,0,13,2,82,34.0425531914894,1.2,80,0.646701388888889,0.646701388888889,0.646701388888889,0.0123456790123457,0,FALSE,0,0,0,0,0,18,18,18,18,18,18,,,,,0.024390243902439,0.000208784329177499,0.00021598726826077,5.98425548602387e-05,6.00061577823613e-05,111,0,31,80,0,31,111,6.8,0,0,1,5
HypothesisWorks/hypothesis,2020-01-01,78,365,17349,11864,29213,2109,141,9766,7197,16963,1334,224,7583,4667,12250,775,357,14586,7494,22080,1185,224,7583,4667,12250,775,133,7003,2827,9830,410,425,293,132,106,187,77,55,248,151,117,0,144,90,76,2018-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,11,16239342,2020-07-01,2021-01-01,,1,0,13,2,81,16.6666666666667,1.08860759493671,91.1392405063291,0.697133585722012,0.697133585722012,0.697133585722012,0.0125,0,FALSE,0,0,0,0,0,51,51,51,51,51,51,,,,,0.0246913580246914,0.000268569988249383,0.000278431644301029,9.88101986605326e-05,9.90803348081975e-05,61,1,19,41,0,20,61,6.64814814814815,0,0,1,4.81481481481482
HypothesisWorks/hypothesis,2020-07-01,55,426,28712,9824,38536,2242,127,9394,2843,12237,547,299,19318,6981,26299,1695,422,27350,8671,36021,1709,296,18160,6065,24225,1288,126,9190,2606,11796,421,555,299,256,114,185,136,120,342,172,181,204,287,113,86,2018-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,12,16239342,2020-07-01,2021-01-01,,1,0,13,1,75,0,1,100,,,,0.0135135135135135,0,FALSE,0,0,0,0,0,40,40,40,40,40,40,,,,,0.0133333333333333,0.000239170377504541,0.00024604608501029,0.000120375939608549,0.000120705034105253,81,0,24,57,0,24,81,6.8,0,0,1,5
HypothesisWorks/hypothesis,2021-01-01,70,459,14387,8173,22560,2378,167,5799,4186,9985,715,292,8588,3987,12575,1663,453,12602,7071,19673,1450,290,7167,3186,10353,919,163,5435,3885,9320,531,548,311,237,121,190,144,93,319,185,162,242,189,123,95,2018-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,13,16239342,2020-07-01,2021-01-01,,1,1,13,1,72,0,1,100,,,,0.0140845070422535,0,FALSE,0,0,0,0,0,59,59,59,59,59,59,,,,,0.0138888888888889,0.000261631206401705,0.000269159492388055,0.000177762641939579,0.000178248625329383,69,1,20,48,0,21,69,5.396,0,1,0,5
HypothesisWorks/hypothesis,2021-07-01,50,326,10297,10046,20343,1849,116,3616,4346,7962,817,210,6681,5700,12381,1032,324,8629,4424,13053,1048,209,5813,2878,8691,631,115,2816,1546,4362,417,381,229,152,79,150,90,62,260,127,112,157,163,79,79,2018-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,14,16239342,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000235376632362791,0.000243184479303428,0.000213359651346729,0.000213942953020678,66,0,20,46,0,20,66,4.7,0,0,1,5
HypothesisWorks/hypothesis,2022-01-01,39,260,13726,3056,16782,875,84,2552,1507,4059,318,176,11174,1549,12723,557,259,5459,3054,8513,770,175,2907,1547,4454,452,84,2552,1507,4059,318,428,278,150,94,184,81,69,262,157,130,201,198,75,84,2018-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,15,16239342,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000240127656379411,0.000247481151593164,0.000257876939972971,0.00025858194698723,57,0,14,43,0,14,57,4.43333333333333,0,0,1,3.33333333333333
HypothesisWorks/hypothesis,2022-07-01,34.5,188,7759,4004,11763,739,67,5452,2999,8451,398,121,2307,1005,3312,341,187,4379,2506,6885,602,121,2307,1005,3312,341,66,2072,1501,3573,261,286,198,88,66,132,46,42,193,119,102,112,118,50,65,2018-01-01T00:00:00Z,2023-07-01,,,,,,,,,,,,,,,,,,,,,16,16239342,2020-07-01,2021-01-01,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000266255810033129,0.00027521616428214,0.000352229607326417,0.000353192564091069,34,0,13,21,0,13,34,3.9,0,0,1,0
