File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/samuelcolvin___pytest-pretty.parquet

MD5 hash: a1a3d2ea74dcf5bc66d8b7b58eca0bc0

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00    
avg_members_per_problem                           float64      1                  1.5                  1.5                  1.5                  1.5                  1.5                  1.5    
pct_members_multiple                              float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_discussion_comment                       float64      1             0.487603             0.487603             0.487603             0.487603             0.487603             0.487603    
proj_hhi_pull_request_comment                     float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1                 0.28                 0.28                 0.28                 0.28                 0.28                 0.28    
proj_hhi_pull_request_review                      float64      1                 0.52                 0.52                 0.52                 0.52                 0.52                 0.52    
proj_hhi_pull_request_review_comment              float64      1              0.53125              0.53125              0.53125              0.53125              0.53125              0.53125    
proj_prob_hhi_discussion_comment                  float64      1             0.568182             0.568182             0.568182             0.568182             0.568182             0.568182    
proj_prob_hhi_pull_request_comment                float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667    
proj_prob_hhi_pull_request_review                 float64      1                 0.52                 0.52                 0.52                 0.52                 0.52                 0.52    
proj_prob_hhi_pull_request_review_comment         float64      1              0.53125              0.53125              0.53125              0.53125              0.53125              0.53125    
num_active_members                                  Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

