File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/rtosholdings___riptide_cpp.parquet

MD5 hash: 81e1a7a43d1604ca1a353f1399390294

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2021-07-01 00:00:00  2021-07-01 00:00:00  2021-07-01 00:00:00  2021-07-01 00:00:00  2021-07-01 00:00:00  2021-07-01 00:00:00    
avg_members_per_problem                           float64      1             1.612903             1.612903             1.612903             1.612903             1.612903             1.612903    
pct_members_multiple                              float64      1             0.516129             0.516129             0.516129             0.516129             0.516129             0.516129    
proj_hhi_discussion_comment                       float64      1             0.332102             0.332102             0.332102             0.332102             0.332102             0.332102    
proj_hhi_pull_request_closed                      float64      1                 0.44                 0.44                 0.44                 0.44                 0.44                 0.44    
proj_hhi_pull_request_comment                     float64      1             0.351111             0.351111             0.351111             0.351111             0.351111             0.351111    
proj_hhi_pull_request_merged                      float64      1                0.465                0.465                0.465                0.465                0.465                0.465    
proj_hhi_pull_request_opened                      float64      1              0.47449              0.47449              0.47449              0.47449              0.47449              0.47449    
proj_hhi_pull_request_review                      float64      1             0.347811             0.347811             0.347811             0.347811             0.347811             0.347811    
proj_hhi_pull_request_review_comment              float64      1             0.337868             0.337868             0.337868             0.337868             0.337868             0.337868    
proj_prob_hhi_discussion_comment                  float64      1             0.579532             0.579532             0.579532             0.579532             0.579532             0.579532    
proj_prob_hhi_pull_request_comment                float64      1             0.933333             0.933333             0.933333             0.933333             0.933333             0.933333    
proj_prob_hhi_pull_request_review                 float64      1              0.57176              0.57176              0.57176              0.57176              0.57176              0.57176    
proj_prob_hhi_pull_request_review_comment         float64      1              0.51644              0.51644              0.51644              0.51644              0.51644              0.51644    
num_active_members                                  Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

