File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/into-ai___deeplearning2020.parquet

MD5 hash: 27e63c336a7b32f6c6fb6d81afa4de91

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00  2020-01-01 00:00:00    
avg_members_per_problem                    float64      1                1.625                1.625                1.625                1.625                1.625                1.625    
pct_members_multiple                       float64      1                0.625                0.625                0.625                0.625                0.625                0.625    
proj_hhi_discussion_comment                float64      1                 0.68                 0.68                 0.68                 0.68                 0.68                 0.68    
proj_hhi_pull_request_comment              float64      1                 0.68                 0.68                 0.68                 0.68                 0.68                 0.68    
proj_hhi_pull_request_merged               float64      1                0.375                0.375                0.375                0.375                0.375                0.375    
proj_hhi_pull_request_opened               float64      1              0.34375              0.34375              0.34375              0.34375              0.34375              0.34375    
proj_prob_hhi_discussion_comment           float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_pull_request_comment         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
num_active_members                           Int64      1                  5.0                  5.0                  5.0                  5.0                  5.0                  5.0    

