File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/durandtibo___feu.parquet

MD5 hash: e8f7968b4b5b014caa1125d310683232

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00  2024-07-01 00:00:00    
avg_members_per_problem                    float64      1             1.681159             1.681159             1.681159             1.681159             1.681159             1.681159    
pct_members_multiple                       float64      1             0.681159             0.681159             0.681159             0.681159             0.681159             0.681159    
proj_hhi_discussion_comment                float64      1             0.487528             0.487528             0.487528             0.487528             0.487528             0.487528    
proj_hhi_pull_request_closed               float64      1                0.625                0.625                0.625                0.625                0.625                0.625    
proj_hhi_pull_request_comment              float64      1             0.487528             0.487528             0.487528             0.487528             0.487528             0.487528    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1             0.437089             0.437089             0.437089             0.437089             0.437089             0.437089    
proj_hhi_pull_request_review               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment           float64      1              0.58658              0.58658              0.58658              0.58658              0.58658              0.58658    
proj_prob_hhi_pull_request_comment         float64      1              0.58658              0.58658              0.58658              0.58658              0.58658              0.58658    
proj_prob_hhi_pull_request_review          float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
num_active_members                           Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

